x,y,filter_value,true_blob
-7.886739530242729224e+00,-5.501467839246060976e+00,7.362803219486959705e-01,0.000000000000000000e+00
-6.801066234784673092e+00,-7.794553078164476290e+00,-1.725959094964782503e+00,0.000000000000000000e+00
-5.470205023302808556e+00,-6.271996025532663666e+00,-1.390316563324775601e+00,0.000000000000000000e+00
-4.956599258141968001e+00,-5.368224992944746532e+00,-1.016070955638675555e+00,0.000000000000000000e+00
-6.626386851180848581e+00,-5.300183647701319778e+00,9.396274577502196357e-02,0.000000000000000000e+00
-6.988193814674579230e+00,-6.615788103871448556e+00,-6.951490838798047855e-01,0.000000000000000000e+00
-6.259533466360000631e+00,-4.666122676235367805e+00,3.523934360286931633e-01,0.000000000000000000e+00
-5.748665611202133263e+00,-4.326531882502838933e+00,2.917213778665978530e-01,0.000000000000000000e+00
-3.604958019637590994e+00,-6.655876190540031878e+00,-2.868568309936545990e+00,0.000000000000000000e+00
-6.963149647474214277e+00,-7.134028801019010047e+00,-1.112104167278170408e+00,0.000000000000000000e+00
-7.119919975220115660e+00,-6.606824992630482285e+00,-6.047980356883586595e-01,0.000000000000000000e+00
-3.909395089765945741e+00,-5.605531987249046111e+00,-1.862865689563115934e+00,0.000000000000000000e+00
-3.763312063693142306e+00,-5.189685056385660467e+00,-1.633523214694535985e+00,0.000000000000000000e+00
-6.674486223727879697e+00,-6.534331112604144565e+00,-8.307563525953509664e-01,0.000000000000000000e+00
-4.719293621671763361e+00,-4.890226650721674062e+00,-7.963915465220272605e-01,0.000000000000000000e+00
-4.585740592851523800e+00,-6.177404236364548495e+00,-1.877182859153531114e+00,0.000000000000000000e+00
-5.436410717945404869e+00,-5.243668609970170813e+00,-6.158348853270988466e-01,0.000000000000000000e+00
-7.162615807103518861e+00,-7.476269796143988344e+00,-1.250674573386992616e+00,0.000000000000000000e+00
-7.370237874662283417e+00,-6.422234963190300405e+00,-3.034224815383759766e-01,0.000000000000000000e+00
-4.344090186422482347e+00,-4.326947059651827132e+00,-5.980301897554464174e-01,0.000000000000000000e+00
-8.400545680503652690e+00,-6.950088348722671228e+00,-5.952862392454214696e-02,0.000000000000000000e+00
-6.157328354294718586e+00,-5.060283084176182555e+00,-1.739002807127451242e-02,0.000000000000000000e+00
-7.033437497325911281e+00,-6.616381998992615365e+00,-6.669587237185629069e-01,0.000000000000000000e+00
-7.946884836596217916e+00,-5.607539741605959804e+00,6.922714797664999420e-01,0.000000000000000000e+00
-6.577191083114457548e+00,-6.841766154913978326e+00,-1.130308907466742063e+00,0.000000000000000000e+00
-5.838747746981618469e+00,-4.630182606258236078e+00,1.137520964103927446e-01,0.000000000000000000e+00
-7.978404523447554908e+00,-7.202807575127471829e+00,-5.224382473204008948e-01,0.000000000000000000e+00
-4.021121292418858850e+00,-5.717443597856584958e+00,-1.878731243776654791e+00,0.000000000000000000e+00
-4.761005195093684250e+00,-5.397346997986104178e+00,-1.162467696280005347e+00,0.000000000000000000e+00
-6.228918115629898722e+00,-6.440674081779787841e+00,-1.040420374148204541e+00,0.000000000000000000e+00
-4.129916781244503454e+00,-4.422345586863484002e+00,-8.074872700509314605e-01,0.000000000000000000e+00
-4.912243878948892473e+00,-7.319211290007190840e+00,-2.554138543202059353e+00,0.000000000000000000e+00
-4.156355549440112540e+00,-6.251682415070407117e+00,-2.206573833793819883e+00,0.000000000000000000e+00
-7.254959631578730139e+00,-6.324914051592316788e+00,-3.010987915569642848e-01,0.000000000000000000e+00
-4.441518833350434292e+00,-5.199750504677611573e+00,-1.211847285714545253e+00,0.000000000000000000e+00
-5.977016004935127746e+00,-4.991225628180671947e+00,-7.812309960369949458e-02,0.000000000000000000e+00
-6.069701832592563129e+00,-6.695235244810302966e+00,-1.338261611612895363e+00,0.000000000000000000e+00
-6.892337266374854110e+00,-5.593411736916749533e+00,3.542657903075092235e-02,0.000000000000000000e+00
-6.815655067221000785e+00,-7.731759102139385220e+00,-1.668121038859751160e+00,0.000000000000000000e+00
-4.927037200054479982e+00,-6.473269561820099938e+00,-1.890048078003520260e+00,0.000000000000000000e+00
-4.233709538194723621e+00,-7.514919534245069421e+00,-3.135281953897070206e+00,0.000000000000000000e+00
-6.630087166624131001e+00,-6.902078395007536393e+00,-1.143492206883525375e+00,0.000000000000000000e+00
-7.755300264964063217e+00,-6.754801774004571158e+00,-3.169789350949726026e-01,0.000000000000000000e+00
-3.183935120952926745e+00,-5.555202146045073341e+00,-2.283301209166816115e+00,0.000000000000000000e+00
-8.141461665304717599e+00,-8.404541718741370460e+00,-1.349275215276935835e+00,0.000000000000000000e+00
-8.936343518898281602e+00,-6.928783312100572189e+00,2.962480038885582645e-01,0.000000000000000000e+00
-7.094241728532166391e+00,-6.375116580413905609e+00,-4.417260549568856054e-01,0.000000000000000000e+00
-9.567725688198835954e+00,-6.455429563873544829e+00,1.062418642129837831e+00,0.000000000000000000e+00
-3.595598224839885226e+00,-3.817288974522689671e+00,-6.775499904496506964e-01,0.000000000000000000e+00
-9.337087908891144039e+00,-7.285907871236515732e+00,2.736153365976023433e-01,0.000000000000000000e+00
-7.251201770747704778e+00,-5.945983294739117575e+00,-1.020218588652455419e-02,0.000000000000000000e+00
-7.049515700845162769e+00,-4.080136809273117393e+00,1.306168079501991208e+00,0.000000000000000000e+00
-5.994113313536709065e+00,-6.147404490871153371e+00,-9.621295076493802112e-01,0.000000000000000000e+00
-3.539317524678368798e+00,-5.781152470036768243e+00,-2.233135543646130206e+00,0.000000000000000000e+00
-5.754928856573057416e+00,-6.878452330640258516e+00,-1.679389956297044906e+00,0.000000000000000000e+00
-8.429459016586410058e+00,-6.968527349138446070e+00,-5.549060583633262655e-02,0.000000000000000000e+00
-2.293676975492044523e+00,-4.880677438799581935e+00,-2.324992989291362555e+00,0.000000000000000000e+00
-6.062657697570472237e+00,-7.179286512164842371e+00,-1.717357235666222337e+00,0.000000000000000000e+00
-5.266407895631934899e+00,-7.560428972744662524e+00,-2.516560690140630552e+00,0.000000000000000000e+00
-8.708381058448512846e+00,-6.933667371054414552e+00,1.481135060946729420e-01,0.000000000000000000e+00
-7.036516747887334944e+00,-6.910434311985062195e+00,-8.925927598855218914e-01,0.000000000000000000e+00
-8.503545800107616515e+00,-6.148515899183861322e+00,6.260777923705540537e-01,0.000000000000000000e+00
-5.354102107319958392e+00,-4.988752769455642166e+00,-4.706618325899328270e-01,0.000000000000000000e+00
-4.687114313178312841e+00,-6.110171270082016548e+00,-1.760953743502180924e+00,0.000000000000000000e+00
-5.488476228045912286e+00,-6.792394403594232521e+00,-1.781512669202234944e+00,0.000000000000000000e+00
-5.421200112383216307e+00,-6.553483717726595437e+00,-1.639207778836643259e+00,0.000000000000000000e+00
4.952319420499120994e+00,1.745727429162545308e+00,-1.784877320265190637e+00,1.000000000000000000e+00
6.633481711695615957e+00,4.288273574859985615e+00,-8.816306665824916733e-01,1.000000000000000000e+00
1.324805704155394448e+00,1.079620338124026802e+00,-3.336995560130825121e-03,1.000000000000000000e+00
5.040031328737501148e+00,2.623872820045614951e+00,-1.160772780181605235e+00,1.000000000000000000e+00
4.547436242081562163e+00,1.931174916907381522e+00,-1.384961554292684083e+00,1.000000000000000000e+00
6.751962828751858936e+00,4.104149615515609639e+00,-1.099161469627194299e+00,1.000000000000000000e+00
5.665968184703901400e+00,4.418956113344223446e+00,-1.678218341679526548e-01,1.000000000000000000e+00
5.294993249049051443e+00,1.996010822733758960e+00,-1.808162678911326315e+00,1.000000000000000000e+00
5.092122414913373696e+00,1.856709366576126286e+00,-1.787510578978453335e+00,1.000000000000000000e+00
6.336635011533146233e+00,3.069360156463274869e+00,-1.637043055391454560e+00,1.000000000000000000e+00
4.372998564302875479e+00,2.121108714963284125e+00,-1.127500375307724845e+00,1.000000000000000000e+00
6.817674333910345830e+00,2.990219348215101824e+00,-2.002906939128967334e+00,1.000000000000000000e+00
4.160025100403069054e+00,2.495583888565247044e+00,-7.028097356647066141e-01,1.000000000000000000e+00
6.007801269789729837e+00,3.536651458288100347e+00,-1.067149589506280583e+00,1.000000000000000000e+00
5.855146049477723658e+00,3.600436145499251950e+00,-9.211159108801987294e-01,1.000000000000000000e+00
8.116346273156906932e+00,2.813228369649799721e+00,-2.962258547960327615e+00,1.000000000000000000e+00
3.799137405815178337e+00,1.905947680329422189e+00,-9.306352566515186941e-01,1.000000000000000000e+00
6.519254251352464280e+00,4.503612279287438902e+00,-6.426345599154812405e-01,1.000000000000000000e+00
4.403303202153679763e+00,1.932712285148608711e+00,-1.292501209213828828e+00,1.000000000000000000e+00
4.047350509590929235e+00,3.689568802427190430e+00,2.926334124614137777e-01,1.000000000000000000e+00
6.423621099517933253e+00,3.790430961062010162e+00,-1.134047921068462195e+00,1.000000000000000000e+00
4.084540615235884076e+00,3.190375197740095814e+00,-1.172713019198258211e-01,1.000000000000000000e+00
5.290207302532635047e+00,3.290863617282375309e+00,-8.029712649802612789e-01,1.000000000000000000e+00
6.462512380207035889e+00,3.410208752660581322e+00,-1.452951103223797169e+00,1.000000000000000000e+00
6.086105557505883112e+00,3.186310871321898386e+00,-1.387883478116994196e+00,1.000000000000000000e+00
5.763779180888745302e+00,3.832478192101673287e+00,-6.836683212221670303e-01,1.000000000000000000e+00
2.581572871045066275e+00,2.381837606575023081e+00,2.086911008770319931e-01,1.000000000000000000e+00
3.951483461724496049e+00,2.130846791551903152e+00,-8.530442277349659097e-01,1.000000000000000000e+00
5.321000166215838156e+00,4.827405301358992595e+00,3.667471819865553151e-01,1.000000000000000000e+00
4.142100947971213643e+00,4.080473275885364792e+00,5.351772247597603727e-01,1.000000000000000000e+00
2.224109339002615204e+00,2.328963246775410667e+00,3.941280212975373232e-01,1.000000000000000000e+00
5.545378416592397386e+00,3.757190873964848521e+00,-6.036378732580884865e-01,1.000000000000000000e+00
6.499074816278888278e+00,4.098368030968835285e+00,-9.434979229871962580e-01,1.000000000000000000e+00
4.228300241682638294e+00,2.369751498332025363e+00,-8.434330321552857557e-01,1.000000000000000000e+00
6.234210453507780691e+00,2.889565976086554411e+00,-1.711336972856236649e+00,1.000000000000000000e+00
2.456042591824480592e+00,1.392038033994960955e+00,-4.778809864456134426e-01,1.000000000000000000e+00
3.823429328724384568e+00,3.483533087166963416e+00,2.749659205029117426e-01,1.000000000000000000e+00
5.566002567943260537e+00,3.884470552995295201e+00,-5.181888286595703885e-01,1.000000000000000000e+00
4.417028243716728753e+00,3.134086716895412739e+00,-3.713799136777222731e-01,1.000000000000000000e+00
5.814991840789252464e+00,2.707155384444802415e+00,-1.587049913756771069e+00,1.000000000000000000e+00
5.377038647680661754e+00,2.241108859300297684e+00,-1.670421511420508320e+00,1.000000000000000000e+00
4.246397590824973811e+00,2.468369555517327729e+00,-7.785667923438773785e-01,1.000000000000000000e+00
3.389934789729779574e+00,3.429339654143621186e+00,5.075276414071441256e-01,1.000000000000000000e+00
4.278673432049621361e+00,2.945207297379200728e+00,-4.299530238700420282e-01,1.000000000000000000e+00
5.968422909319130554e+00,3.630275968873316383e+00,-9.697523501861577966e-01,1.000000000000000000e+00
5.982104176653106897e+00,2.976700910709138448e+00,-1.484255032524044227e+00,1.000000000000000000e+00
4.304028510878362468e+00,2.836857489560378198e+00,-5.298669425880072614e-01,1.000000000000000000e+00
1.661075391153510328e+00,9.380092443774366018e-01,-3.258766087386584243e-01,1.000000000000000000e+00
2.451192187049935356e+00,1.555036523644987456e+00,-3.486556560205723021e-01,1.000000000000000000e+00
5.166910523741296224e+00,1.928117314808439398e+00,-1.779602532994634778e+00,1.000000000000000000e+00
5.063462190131978957e+00,4.567310989126672993e+00,3.285280694357544662e-01,1.000000000000000000e+00
4.816548629088333477e+00,3.868454864924644188e+00,-5.600173120351868011e-02,1.000000000000000000e+00
3.450173817050875336e+00,2.603160400663981022e+00,-1.700454508218318395e-01,1.000000000000000000e+00
3.357949276938318128e+00,2.433705346887709453e+00,-2.427963625905003309e-01,1.000000000000000000e+00
5.438817401462788581e+00,9.668956916281734593e-01,-2.695728734811175809e+00,1.000000000000000000e+00
5.792224448662217640e+00,3.362333049447225886e+00,-1.065553204572712964e+00,1.000000000000000000e+00
3.356038641475741269e+00,1.103305188659912561e+00,-1.271259389333847745e+00,1.000000000000000000e+00
4.847054382424596852e+00,2.348953539827327575e+00,-1.251348268744493675e+00,1.000000000000000000e+00
5.371574200361513007e+00,3.062216613607509075e+00,-1.031458876996639962e+00,1.000000000000000000e+00
7.363079467810907275e+00,2.941072299356856767e+00,-2.386315798113266329e+00,1.000000000000000000e+00
3.503216703914267427e+00,3.070569919802115244e+00,1.581207977660013531e-01,1.000000000000000000e+00
6.020588647776454749e+00,4.731983971646310572e+00,-1.501107167971405809e-01,1.000000000000000000e+00
6.472857960742350869e+00,3.571355510824073320e+00,-1.334781606057320769e+00,1.000000000000000000e+00
6.673737954228895930e+00,1.733541615779370604e+00,-2.884375887886768020e+00,1.000000000000000000e+00
3.545097153535128776e+00,1.745817343330631655e+00,-8.937014118054040779e-01,1.000000000000000000e+00
3.707451731330405398e+00,1.220670845081248901e+00,-1.402951431357809531e+00,1.000000000000000000e+00
5.873372619012940277e+00,2.817494270648694066e+00,-1.538621242389171861e+00,1.000000000000000000e+00
2.212460702917109501e+00,1.509905204315174387e+00,-2.324115725614495920e-01,1.000000000000000000e+00
5.905009747494993633e+00,4.094685286985505712e+00,-5.701637581484488848e-01,1.000000000000000000e+00
5.147565561561862069e+00,1.825238764951569337e+00,-1.846976176484697030e+00,1.000000000000000000e+00
1.829183996038388216e+00,3.014832385820098271e+00,1.175043099254729384e+00,1.000000000000000000e+00
3.532262672179152130e+00,2.358862260478844508e+00,-4.111035448260928482e-01,1.000000000000000000e+00
3.980854518249104856e+00,2.732196872120547404e+00,-4.062238064335227383e-01,1.000000000000000000e+00
6.730793641443519881e+00,3.356207743924827458e+00,-1.664631411131998195e+00,1.000000000000000000e+00
4.236289126177127606e+00,1.681637583411932146e+00,-1.381062682854975909e+00,1.000000000000000000e+00
2.161087481171581004e+00,2.140912671952682977e+00,2.884927282849382713e-01,1.000000000000000000e+00
5.800602003021544384e+00,5.201845009352105365e+00,3.528455197572151203e-01,1.000000000000000000e+00
5.693295263794501793e+00,4.247965566999754472e+00,-3.174657547835356697e-01,1.000000000000000000e+00
3.633619939055801940e+00,1.443925952197846474e+00,-1.183408430629796726e+00,1.000000000000000000e+00
3.141455986271946887e+00,1.948699904995452759e+00,-4.810781315092486077e-01,1.000000000000000000e+00
7.888434745662311620e+00,2.292537110834791836e+00,-3.220929156306734598e+00,1.000000000000000000e+00
5.848194676747821674e+00,1.997114407951668724e+00,-2.157616600719764133e+00,1.000000000000000000e+00
6.636413653008009561e+00,3.620924659563465653e+00,-1.399986846729475598e+00,1.000000000000000000e+00
4.736829995562242601e+00,2.925551157681993697e+00,-7.352880865334487925e-01,1.000000000000000000e+00
4.208115172825484862e+00,3.459372097538192303e+00,1.266873236191764368e-02,1.000000000000000000e+00
3.681972723588166740e+00,1.399745273239822785e+00,-1.248221200023177602e+00,1.000000000000000000e+00
3.105490718665650185e+00,3.024044261004706691e+00,3.739670485662306421e-01,1.000000000000000000e+00
7.527587254222892987e+00,3.436853205428362923e+00,-2.106775094201227549e+00,1.000000000000000000e+00
4.959023664330953096e+00,3.339486925586696131e+00,-5.556209053825250654e-01,1.000000000000000000e+00
7.133993950327506717e+00,3.470128387960844218e+00,-1.831783369779121262e+00,1.000000000000000000e+00
4.916207147237651398e+00,4.321221802949800406e+00,2.313130055058011392e-01,1.000000000000000000e+00
6.432450475613496366e+00,4.984008455764231904e+00,-2.158610014869687954e-01,1.000000000000000000e+00
4.671778861833704610e+00,1.496898875932660689e+00,-1.799811111840835531e+00,1.000000000000000000e+00
3.704817207284844205e+00,4.858436035402212028e+00,1.414191770663848935e+00,1.000000000000000000e+00
7.581922260572810046e+00,3.034150841514243524e+00,-2.452856507513628603e+00,1.000000000000000000e+00
5.136781798360320117e+00,4.769327267132354109e+00,4.384512956590956856e-01,1.000000000000000000e+00
2.836715683354680273e+00,1.715534373998693685e+00,-4.685652201251496729e-01,1.000000000000000000e+00
5.799853970338224585e+00,2.603242615628869494e+00,-1.657888088028679707e+00,1.000000000000000000e+00
4.910339657321633133e+00,2.794928096836348352e+00,-9.462576327200172832e-01,1.000000000000000000e+00
