point_id,time,x,y,z,strand,mass_regime
P07493,0.61671793,6.16672424,4.78483101,-0.02717464,upper,return_to_balanced
P07494,0.61681947,6.14775577,0.23189882,0.39909504,middle,return_to_balanced
P07495,0.61689564,6.14944969,-4.96268172,0.47571816,lower,return_to_balanced
P07496,0.61709217,6.13742209,5.09233918,0.04415617,upper,return_to_balanced
P07497,0.61733143,6.14492549,-4.94105382,0.44231719,lower,return_to_balanced
P07498,0.61737762,6.18365665,0.12185435,0.38292354,middle,return_to_balanced
P07499,0.61754126,6.16747048,0.02452309,0.43563128,middle,return_to_balanced
P07500,0.61758716,6.16371671,-0.08387303,0.35208912,middle,return_to_balanced
P07501,0.61768841,6.24054048,-5.01946155,0.50848126,lower,return_to_balanced
P07502,0.61772554,6.21218305,0.19343765,0.50007385,middle,return_to_balanced
P07503,0.61776253,6.21579073,5.09534449,-0.08073587,upper,return_to_balanced
P07504,0.61778186,6.16874092,0.21091347,0.21916195,middle,return_to_balanced
P07505,0.61783507,6.21019554,5.02090394,-0.09394314,upper,return_to_balanced
P07506,0.61784242,6.16001721,-4.93978935,0.33837607,lower,return_to_balanced
P07507,0.6178941,6.13574875,0.2295278,0.17039125,middle,return_to_balanced
P07508,0.61789668,6.17372416,0.02756081,0.34113911,middle,return_to_balanced
P07509,0.61795213,6.23332771,0.1739481,0.43859891,middle,return_to_balanced
P07510,0.6179585,6.1706769,-4.73821731,0.40225001,lower,return_to_balanced
P07511,0.61798335,6.15999531,-4.97924176,0.48193371,lower,return_to_balanced
P07512,0.61809297,6.16320954,5.02239001,-0.11600056,upper,return_to_balanced
P07513,0.61822167,6.19535449,0.06612476,0.29237074,middle,return_to_balanced
P07514,0.61831132,6.20046981,0.0655952,0.28497644,middle,return_to_balanced
P07515,0.61833425,6.18964343,0.14587996,0.41516382,middle,return_to_balanced
P07516,0.61834742,6.19519892,0.08306682,0.36270703,middle,return_to_balanced
P07517,0.61870871,6.19315362,-0.01202018,0.29651102,middle,return_to_balanced
P07518,0.61871257,6.19238252,0.15792989,0.40416449,middle,return_to_balanced
P07519,0.61886625,6.1755572,0.22179247,0.360841,middle,return_to_balanced
P07520,0.61888585,6.22538191,5.17972361,0.17790557,upper,return_to_balanced
P07521,0.61911287,6.20104647,0.27626044,0.37533675,middle,return_to_balanced
P07522,0.61917328,6.16363928,0.02557349,0.36531383,middle,return_to_balanced
P07523,0.61931309,6.19937042,0.13974883,0.44819498,middle,return_to_balanced
P07524,0.61935305,6.1928361,-5.08351177,0.6012338,lower,return_to_balanced
P07525,0.61946433,6.15920554,0.10370173,0.3364473,middle,return_to_balanced
P07526,0.61949014,6.20599538,5.0696531,0.12844229,upper,return_to_balanced
P07527,0.61955175,6.18446801,-4.81110274,0.51343124,lower,return_to_balanced
P07528,0.61975394,6.23512867,5.15609172,0.00592021,upper,return_to_balanced
P07529,0.61979565,6.17821904,5.13302019,0.0227209,upper,return_to_balanced
P07530,0.62004687,6.18603659,0.23867927,0.26527728,middle,return_to_balanced
P07531,0.62013365,6.20644833,0.149055,0.1996862,middle,return_to_balanced
P07532,0.62024836,6.24426875,0.12649125,0.34182381,middle,return_to_balanced
P07533,0.62030168,6.19598013,5.25954416,0.08014193,upper,return_to_balanced
P07534,0.6203736,6.23910524,0.00418533,0.2583212,middle,return_to_balanced
P07535,0.6203754,6.21092756,0.20200975,0.35597191,middle,return_to_balanced
P07536,0.62039578,6.17165827,0.01092412,0.52647582,middle,return_to_balanced
P07537,0.62040471,6.24816505,5.01843126,-0.05191332,upper,return_to_balanced
P07538,0.62042426,6.1881545,0.23177299,0.29802368,middle,return_to_balanced
P07539,0.62048192,6.18221845,4.84959442,0.19658778,upper,return_to_balanced
P07540,0.62048697,6.23437336,0.10587563,0.27996786,middle,return_to_balanced
P07541,0.62048978,6.19551994,0.20535879,0.17906102,middle,return_to_balanced
P07542,0.6204985,6.2052765,0.15714627,0.39001403,middle,return_to_balanced
P07543,0.62060672,6.24442349,0.03459617,0.38185408,middle,return_to_balanced
P07544,0.62068199,6.23297847,4.91061688,-0.12213751,upper,return_to_balanced
P07545,0.62080509,6.20743808,-4.81180746,0.48967171,lower,return_to_balanced
P07546,0.62086646,6.1937262,5.22776545,-0.00482289,upper,return_to_balanced
P07547,0.62110821,6.2279027,-0.15040395,0.36319759,middle,return_to_balanced
P07548,0.62114687,6.24254522,-4.90643268,0.45092786,lower,return_to_balanced
P07549,0.62125975,6.20744769,5.16027717,0.10634467,upper,return_to_balanced
P07550,0.62131197,6.19579093,-4.93521116,0.50702613,lower,return_to_balanced
P07551,0.62141097,6.18243315,4.82935755,0.22265444,upper,return_to_balanced
P07552,0.62141114,6.17569414,0.10595253,0.4423186,middle,return_to_balanced
P07553,0.62153835,6.20237766,0.00162156,0.35923593,middle,return_to_balanced
P07554,0.62154666,6.22968212,-0.01419874,0.35000428,middle,return_to_balanced
P07555,0.62162868,6.19867095,5.12359296,0.11068689,upper,return_to_balanced
P07556,0.62170103,6.21446822,5.07797713,0.00208824,upper,return_to_balanced
P07557,0.62170782,6.15807558,0.29425425,0.30051322,middle,return_to_balanced
P07558,0.62171106,6.2081288,-4.72248817,0.36750506,lower,return_to_balanced
P07559,0.62174656,6.271345,-4.9721685,0.52753501,lower,return_to_balanced
P07560,0.62182296,6.23542585,-4.9127499,0.51636543,lower,return_to_balanced
P07561,0.62203984,6.23544476,4.815433,0.14671452,upper,return_to_balanced
P07562,0.62204422,6.20545219,-4.8257074,0.37164924,lower,return_to_balanced
P07563,0.62231363,6.23717528,-4.72973627,0.48940722,lower,return_to_balanced
P07564,0.62231729,6.22781806,5.09181311,0.01285435,upper,return_to_balanced
P07565,0.62239768,6.18644605,5.12553122,-0.02114407,upper,return_to_balanced
P07566,0.62242202,6.20655171,4.81773822,0.05376764,upper,return_to_balanced
P07567,0.62243793,6.1970109,4.91815802,0.0034433,upper,return_to_balanced
P07568,0.62254168,6.19100433,4.96474621,0.04629077,upper,return_to_balanced
P07569,0.62268969,6.21790451,5.04356523,0.16311134,upper,return_to_balanced
P07570,0.62277778,6.25045547,4.98082326,0.09346981,upper,return_to_balanced
P07571,0.62289259,6.19502426,0.18873263,0.24912926,middle,return_to_balanced
P07572,0.62298524,6.22703571,-4.98850799,0.46781425,lower,return_to_balanced
P07573,0.62313897,6.22292143,5.0683259,-0.0392026,upper,return_to_balanced
P07574,0.6235155,6.21897599,0.1234135,0.3057683,middle,return_to_balanced
P07575,0.62367817,6.20261427,4.9808146,0.02594658,upper,return_to_balanced
P07576,0.62369472,6.25616766,-4.87088489,0.42914785,lower,return_to_balanced
P07577,0.62409018,6.22947216,5.01707315,-0.06241466,upper,return_to_balanced
P07578,0.62413782,6.22076459,4.93714803,-0.02676888,upper,return_to_balanced
P07579,0.62417978,6.27260585,4.97999615,0.02178584,upper,return_to_balanced
P07580,0.62440586,6.26626472,4.95075076,0.08780583,upper,return_to_balanced
P07581,0.62442082,6.25603087,0.08400466,0.38818688,middle,return_to_balanced
P07582,0.6246477,6.24487639,0.14158163,0.38986213,middle,return_to_balanced
P07583,0.62478068,6.23292402,-5.00351852,0.42933385,lower,return_to_balanced
P07584,0.62485116,6.22574474,0.22993825,0.47365487,middle,return_to_balanced
P07585,0.62492058,6.253387,0.03433569,0.24176564,middle,return_to_balanced
P07586,0.62496821,6.2207795,0.04466051,0.23331854,middle,return_to_balanced
P07587,0.62497812,6.2462046,5.2659876,0.10819177,upper,return_to_balanced
P07588,0.62501427,6.24724047,0.05201944,0.45706273,middle,return_to_balanced
P07589,0.62503788,6.28774505,4.93968728,0.02954585,upper,return_to_balanced
P07590,0.62510189,6.21155584,0.16364336,0.54641953,middle,return_to_balanced
P07591,0.62511609,6.24281163,-4.79762914,0.61960157,lower,return_to_balanced
P07592,0.62518161,6.2901837,-0.01277376,0.32299098,middle,return_to_balanced
P07593,0.62519508,6.32250443,5.09095296,0.0842807,upper,return_to_balanced
P07594,0.62523102,6.28365239,5.07985548,0.09402175,upper,return_to_balanced
P07595,0.6253543,6.28980506,5.10946589,0.17262563,upper,return_to_balanced
P07596,0.62536749,6.25244554,4.93439645,-0.09143728,upper,return_to_balanced
P07597,0.62548383,6.24387419,5.03915996,0.00318928,upper,return_to_balanced
P07598,0.62561974,6.26342307,0.0490756,0.37775173,middle,return_to_balanced
P07599,0.62568317,6.26763644,0.18675727,0.34043055,middle,return_to_balanced
P07600,0.62574701,6.248723,5.02745933,-0.01945308,upper,return_to_balanced
P07601,0.62590272,6.23084609,0.14145642,0.34075082,middle,return_to_balanced
P07602,0.62591556,6.25365042,0.11574047,0.07920443,middle,return_to_balanced
P07603,0.62595319,6.23637174,-5.05853216,0.42715131,lower,return_to_balanced
P07604,0.62595574,6.24194962,4.96770718,-0.07662257,upper,return_to_balanced
P07605,0.62619685,6.2457144,0.09119042,0.40708088,middle,return_to_balanced
P07606,0.62621974,6.26469742,-5.06540245,0.56685963,lower,return_to_balanced
P07607,0.62624822,6.21763822,5.01994685,0.10414215,upper,return_to_balanced
P07608,0.62626289,6.23629701,4.90023527,0.09821636,upper,return_to_balanced
P07609,0.62642744,6.28127671,-0.05876432,0.41940264,middle,return_to_balanced
P07610,0.6264722,6.24512571,0.29148247,0.25099867,middle,return_to_balanced
P07611,0.62657623,6.25375426,-4.71545089,0.43607205,lower,return_to_balanced
P07612,0.6265825,6.26492821,-4.75904661,0.56840801,lower,return_to_balanced
P07613,0.62673502,6.28843819,-4.77154392,0.43056136,lower,return_to_balanced
P07614,0.62678598,6.25353886,0.30415226,0.456409,middle,return_to_balanced
P07615,0.6268622,6.26377645,0.16064808,0.43305501,middle,return_to_balanced
P07616,0.62687909,6.24902664,5.02817433,-0.01037463,upper,return_to_balanced
P07617,0.62694239,6.28595486,0.05637528,0.26250596,middle,return_to_balanced
P07618,0.62700704,6.27260781,0.10128248,0.28112284,middle,return_to_balanced
P07619,0.62705666,6.24387577,-4.7740865,0.29349275,lower,return_to_balanced
P07620,0.62709656,6.27850301,0.01786007,0.32632588,middle,return_to_balanced
P07621,0.62721137,6.21775198,5.03946683,-0.04312095,upper,return_to_balanced
P07622,0.62724757,6.26983535,0.23298871,0.33764793,middle,return_to_balanced
P07623,0.62738986,6.26295898,5.04908782,0.16166561,upper,return_to_balanced
P07624,0.62741559,6.23956166,0.03924128,0.3739333,middle,return_to_balanced
P07625,0.62750407,6.26947296,-4.89415599,0.41436019,lower,return_to_balanced
P07626,0.62755071,6.25973623,0.24308363,0.28152133,middle,return_to_balanced
P07627,0.62770971,6.25174015,0.11370501,0.34040425,middle,return_to_balanced
P07628,0.62771734,6.28620429,4.97280913,0.11436951,upper,return_to_balanced
P07629,0.6278453,6.26658726,-5.05494572,0.34301839,lower,return_to_balanced
P07630,0.62796602,6.27254724,4.69106905,0.00828013,upper,return_to_balanced
P07631,0.62823146,6.31338412,4.88005554,0.01224716,upper,return_to_balanced
P07632,0.62824202,6.29011069,0.07572267,0.35452937,middle,return_to_balanced
P07633,0.62831462,6.30426522,-5.07797118,0.40396246,lower,return_to_balanced
P07634,0.6283213,6.27233153,-4.81135049,0.53710358,lower,return_to_balanced
P07635,0.62836387,6.27286018,-5.06167743,0.49918556,lower,return_to_balanced
P07636,0.62836862,6.30036329,-5.06629305,0.57576284,lower,return_to_balanced
P07637,0.62838669,6.28687599,-4.9426347,0.44108424,lower,return_to_balanced
P07638,0.62864132,6.27788539,5.0900959,0.10616458,upper,return_to_balanced
P07639,0.62867864,6.29033213,0.06916693,0.38464291,middle,return_to_balanced
P07640,0.62876187,6.32335773,0.08798618,0.28628156,middle,return_to_balanced
P07641,0.62876456,6.29302964,-4.9151437,0.51147733,lower,return_to_balanced
P07642,0.62885186,6.29641017,5.03240805,-0.0336043,upper,return_to_balanced
P07643,0.62889754,6.27722134,0.1120249,0.32358272,middle,return_to_balanced
P07644,0.62898356,6.30921705,-5.06072641,0.50059943,lower,return_to_balanced
P07645,0.6290435,6.31415949,0.08578359,0.32709829,middle,return_to_balanced
P07646,0.62914041,6.2883673,4.93419086,0.00299196,upper,return_to_balanced
P07647,0.62914997,6.28300998,-4.83001856,0.30009064,lower,return_to_balanced
P07648,0.62918664,6.24208804,5.00970041,-0.0993352,upper,return_to_balanced
P07649,0.62922889,6.29875756,5.04739963,0.19427489,upper,return_to_balanced
P07650,0.62934198,6.27548545,0.00522878,0.27031181,middle,return_to_balanced
P07651,0.62934531,6.28212072,-4.79456103,0.47887747,lower,return_to_balanced
P07652,0.62935426,6.2813748,0.0434177,0.37010169,middle,return_to_balanced
P07653,0.62937403,6.29864513,0.06155643,0.40681226,middle,return_to_balanced
P07654,0.62942555,6.31900869,4.9668769,-0.16679106,upper,return_to_balanced
P07655,0.62945696,6.30614569,0.02581732,0.25874772,middle,return_to_balanced
P07656,0.62960577,6.31720465,-0.04948988,0.37020175,middle,return_to_balanced
P07657,0.62985331,6.32701399,5.00586868,0.0478441,upper,return_to_balanced
P07658,0.62992054,6.26954833,0.03954247,0.35053336,middle,return_to_balanced
P07659,0.62999061,6.31086091,5.00533233,-0.17447786,upper,return_to_balanced
P07660,0.63000646,6.26983288,-4.70007721,0.61908429,lower,return_to_balanced
P07661,0.63004147,6.31282017,0.03972613,0.30594334,middle,return_to_balanced
P07662,0.63022694,6.30555954,5.0566049,-0.03621981,upper,return_to_balanced
P07663,0.6302402,6.31061734,-4.78164939,0.32941072,lower,return_to_balanced
P07664,0.63027394,6.31285952,0.13152355,0.30517137,middle,return_to_balanced
P07665,0.63038736,6.29648076,-4.7991045,0.46017258,lower,return_to_balanced
P07666,0.63040814,6.32454676,-4.74864125,0.45975848,lower,return_to_balanced
P07667,0.63053521,6.30147037,4.94069687,-0.0148057,upper,return_to_balanced
P07668,0.63064143,6.3080936,4.95961588,0.15405898,upper,return_to_balanced
P07669,0.63067815,6.32633664,4.99449112,0.07002051,upper,return_to_balanced
P07670,0.63076449,6.25422072,4.82630548,-0.0059124,upper,return_to_balanced
P07671,0.63077263,6.30849317,-0.0035086,0.33259842,middle,return_to_balanced
P07672,0.63079426,6.32917458,-4.80093072,0.34900955,lower,return_to_balanced
P07673,0.6308053,6.28102069,0.0538534,0.21054523,middle,return_to_balanced
P07674,0.63087563,6.34339308,5.14823966,0.02530804,upper,return_to_balanced
P07675,0.6308781,6.29921867,0.0652891,0.27508184,middle,return_to_balanced
P07676,0.63099086,6.26090497,4.86554764,-0.08026884,upper,return_to_balanced
P07677,0.63107173,6.31698636,0.10987395,0.2707656,middle,return_to_balanced
P07678,0.63116282,6.31971355,-0.04858523,0.33813857,middle,return_to_balanced
P07679,0.63126017,6.31282536,0.03772323,0.15971971,middle,return_to_balanced
P07680,0.63133183,6.32165782,0.14437034,0.27174101,middle,return_to_balanced
P07681,0.63135724,6.29443881,-4.96029832,0.58809778,lower,return_to_balanced
P07682,0.63143542,6.27606448,4.90266952,0.08916157,upper,return_to_balanced
P07683,0.63144805,6.32724866,-4.8550133,0.53674264,lower,return_to_balanced
P07684,0.63159951,6.31428136,0.06489003,0.41370271,middle,return_to_balanced
P07685,0.63164161,6.32920237,0.2503346,0.28770646,middle,return_to_balanced
P07686,0.63172239,6.33400078,5.01228186,-0.0892556,upper,return_to_balanced
P07687,0.63174862,6.33785487,-4.93004837,0.52189941,lower,return_to_balanced
P07688,0.63179193,6.32088947,-4.7512161,0.5983182,lower,return_to_balanced
P07689,0.63196526,6.3041335,0.254618,0.33575333,middle,return_to_balanced
P07690,0.63207426,6.3545884,-0.03424772,0.42861979,middle,return_to_balanced
P07691,0.63209073,6.32581192,0.23448237,0.34620857,middle,return_to_balanced
P07692,0.63211928,6.37052438,-4.90649476,0.3054079,lower,return_to_balanced
P07693,0.63212007,6.33537712,0.20261887,0.24400981,middle,return_to_balanced
P07694,0.63219997,6.35673312,0.04454407,0.19382132,middle,return_to_balanced
P07695,0.63239844,6.31047836,0.17416804,0.29220002,middle,return_to_balanced
P07696,0.63240353,6.30981844,-4.90070098,0.50773062,lower,return_to_balanced
P07697,0.6325469,6.36212554,5.03998702,-0.22066453,upper,return_to_balanced
P07698,0.6327146,6.34636667,-0.11295707,0.34059402,middle,return_to_balanced
P07699,0.63273994,6.32620771,-4.78789265,0.44079873,lower,return_to_balanced
P07700,0.63275935,6.31935669,5.07214399,-0.06687734,upper,return_to_balanced
P07701,0.63276731,6.32686015,0.14161004,0.31557329,middle,return_to_balanced
P07702,0.63283944,6.33359884,0.20360563,0.40737227,middle,return_to_balanced
P07703,0.63284017,6.30937819,-4.83172071,0.59289862,lower,return_to_balanced
P07704,0.63285638,6.31011805,0.07649232,0.33979895,middle,return_to_balanced
P07705,0.63288083,6.36909029,-5.01785515,0.48567999,lower,return_to_balanced
P07706,0.63292482,6.39178023,-0.18347421,0.33101542,middle,return_to_balanced
P07707,0.63298623,6.28963412,0.01171099,0.49847147,middle,return_to_balanced
P07708,0.63300048,6.33102585,4.96731157,-0.13555642,upper,return_to_balanced
P07709,0.63302498,6.3430087,5.06205041,0.04384556,upper,return_to_balanced
P07710,0.63307459,6.29958879,5.04250995,0.04965026,upper,return_to_balanced
P07711,0.63323322,6.31767943,0.29040283,0.27264399,middle,return_to_balanced
P07712,0.63327254,6.34612278,5.07930975,-0.07195199,upper,return_to_balanced
P07713,0.63335268,6.32635978,-4.8820674,0.53836391,lower,return_to_balanced
P07714,0.63337863,6.34529639,4.99416525,-0.08396181,upper,return_to_balanced
P07715,0.63341745,6.3265691,5.00516085,0.05978153,upper,return_to_balanced
P07716,0.63345235,6.30987553,5.14004068,-0.11828696,upper,return_to_balanced
P07717,0.63345383,6.34268086,-0.10788107,0.24714687,middle,return_to_balanced
P07718,0.63357303,6.32158316,0.14860109,0.45377814,middle,return_to_balanced
P07719,0.63360708,6.35881273,-4.86150047,0.46538947,lower,return_to_balanced
P07720,0.63383898,6.32011086,-4.78089441,0.50649319,lower,return_to_balanced
P07721,0.63400053,6.36149551,-4.93159682,0.32257445,lower,return_to_balanced
P07722,0.63407595,6.34707926,-4.81125214,0.47041757,lower,return_to_balanced
P07723,0.63413925,6.33942874,4.95239765,0.0757826,upper,return_to_balanced
P07724,0.63420804,6.32873631,0.13217313,0.15013338,middle,return_to_balanced
P07725,0.63424129,6.34318151,0.09823378,0.21427451,middle,return_to_balanced
P07726,0.63428569,6.40141173,-4.8444385,0.4582204,lower,return_to_balanced
